purchase,coupon,loyalty,age,months
46590.0,0,-0.435,46.7,25
40893.0,1,-0.568,34.4,26
42690.0,0,-0.025,54.6,24
53307.0,1,-0.794,41.6,28
49618.0,0,0.179,34.3,25
63656.0,1,1.365,57.1,21
42509.0,1,-0.683,32.1,18
32625.0,1,-0.644,67.2,17
41246.0,1,-0.652,44.6,32
43269.0,1,0.596,39.3,32
51924.0,0,0.64,38.3,17
62856.0,1,1.418,42.3,24
47215.0,1,0.699,36.2,29
58877.0,1,0.115,43.9,37
42487.0,0,0.444,38.9,24
29944.0,0,-1.317,32.7,25
52842.0,1,0.553,47.0,21
50757.0,1,0.165,37.4,19
81767.0,1,2.067,21.8,16
67964.0,0,1.368,38.6,23
23731.0,1,-0.829,21.4,19
49035.0,0,-0.571,32.9,30
55018.0,0,0.873,28.9,17
18108.0,0,-2.069,35.9,21
36591.0,0,-0.922,41.5,22
44159.0,0,0.365,46.5,30
64648.0,1,0.639,33.9,23
70370.0,1,0.181,39.0,24
50083.0,0,1.159,33.5,27
56076.0,1,-0.274,41.4,24
45172.0,1,0.093,48.1,29
45708.0,0,-0.195,53.1,23
36926.0,0,-1.094,28.6,27
65911.0,0,0.044,46.7,22
37534.0,0,-0.552,35.7,17
53939.0,1,0.079,38.0,17
16205.0,1,-2.612,15.6,24
59022.0,1,0.108,48.7,29
37695.0,0,-0.543,27.4,27
29602.0,0,-0.615,31.6,23
45170.0,0,0.044,36.1,30
54288.0,1,-0.471,58.7,23
56620.0,0,0.925,25.1,36
56048.0,0,1.245,27.3,21
52244.0,0,0.882,22.1,18
55545.0,1,0.963,34.1,26
36216.0,0,0.363,32.4,20
52762.0,0,0.032,44.9,21
25142.0,0,-1.279,40.1,16
34714.0,0,-0.367,32.0,26
59666.0,0,1.21,41.1,17
70577.0,0,0.765,38.3,31
40040.0,0,-0.487,42.4,20
44301.0,0,0.11,40.5,25
60349.0,0,1.057,43.4,18
37194.0,0,-0.159,41.3,28
63559.0,1,1.621,45.9,19
27661.0,0,-0.753,21.5,13
68313.0,0,0.79,41.0,26
62429.0,0,0.697,40.5,27
59607.0,1,0.176,34.9,28
58693.0,1,0.305,44.1,35
50364.0,1,0.542,31.5,32
27829.0,0,-2.261,16.4,18
50929.0,1,0.474,27.4,16
64456.0,0,1.147,41.5,32
48648.0,0,0.403,45.5,19
72026.0,0,1.141,38.9,27
24726.0,0,-1.174,28.4,23
54883.0,0,-0.062,40.4,27
67579.0,1,0.336,42.8,20
32589.0,0,-0.256,39.6,19
53267.0,0,1.192,36.5,27
61875.0,1,0.491,39.1,21
47007.0,1,-0.504,30.7,25
49116.0,0,0.82,41.3,21
47000.0,1,0.822,35.3,17
40035.0,0,-0.43,43.4,24
60779.0,1,0.631,35.3,31
53882.0,0,0.383,13.7,18
52277.0,0,0.359,35.2,25
37492.0,1,-1.244,45.0,24
59936.0,1,1.278,38.0,24
56736.0,1,0.651,51.0,20
53317.0,0,-0.021,29.3,33
62877.0,0,0.352,50.7,25
43057.0,0,0.339,41.3,19
43583.0,0,-0.299,53.1,23
32757.0,0,-0.579,48.9,19
55140.0,0,0.102,22.7,19
42828.0,0,-0.59,29.8,22
43856.0,1,-0.48,44.6,19
28200.0,0,-1.158,48.6,17
49366.0,1,-0.273,48.2,28
55731.0,1,1.007,29.0,26
55972.0,1,0.216,43.0,31
39777.0,1,0.05,33.6,27
38355.0,1,-0.313,54.4,18
29935.0,0,-0.423,49.4,23
26758.0,1,-1.493,32.7,32
78768.0,0,1.654,58.5,20
29849.0,1,-0.724,37.1,31
36314.0,0,-1.497,38.5,22
51281.0,1,0.401,41.7,16
46511.0,1,0.254,18.9,19
62385.0,0,-0.517,50.2,30
31530.0,1,-1.472,44.9,25
27682.0,1,-1.378,36.9,20
71458.0,1,1.567,54.3,21
59613.0,1,-0.117,27.6,25
32501.0,0,-0.653,53.6,30
60709.0,0,1.858,35.5,24
31899.0,1,-0.545,53.0,17
49558.0,1,-0.924,26.6,23
58612.0,1,0.544,27.4,29
52960.0,0,0.366,49.4,31
66600.0,0,1.562,26.2,21
28444.0,1,-1.557,38.9,26
64170.0,0,0.288,33.9,22
17136.0,0,-1.696,42.7,23
55908.0,0,0.46,52.4,24
42033.0,0,-0.655,35.3,23
46840.0,0,-0.462,54.0,27
46193.0,1,-0.737,47.1,22
44222.0,1,0.838,43.8,25
70841.0,0,1.622,51.3,21
59265.0,0,-0.087,36.1,31
34197.0,1,-0.258,51.3,21
48820.0,1,-0.504,36.4,29
64534.0,1,0.522,37.7,31
37926.0,0,-1.032,53.7,23
75557.0,0,3.543,35.9,16
55012.0,0,-0.235,17.4,21
52772.0,0,1.711,43.0,16
47578.0,1,0.146,29.8,24
26147.0,1,-1.375,35.1,28
21189.0,0,-1.566,51.5,21
41392.0,0,-0.426,20.0,37
27269.0,0,-0.723,47.1,23
39117.0,0,-0.253,47.6,22
23645.0,1,-1.159,57.2,22
62135.0,1,2.342,27.7,24
83826.0,0,2.122,20.9,29
35664.0,1,-1.82,40.9,21
51909.0,0,0.472,46.3,19
53392.0,0,1.189,30.7,15
43144.0,1,-0.348,44.5,28
56164.0,1,-0.24,20.4,31
58730.0,0,1.079,42.0,30
57538.0,1,0.527,21.7,27
41804.0,0,-1.232,26.0,28
51442.0,0,1.212,36.2,31
66439.0,1,-0.507,38.1,29
62736.0,0,1.845,44.7,21
29031.0,0,-0.98,44.5,29
23491.0,0,-2.318,37.0,20
53272.0,1,0.079,60.2,24
61084.0,0,1.196,34.7,20
54445.0,1,0.495,19.8,26
34547.0,0,0.133,51.7,25
42530.0,0,-0.95,46.8,23
47220.0,0,0.895,40.3,24
35330.0,0,-1.889,40.3,33
64473.0,1,0.767,30.2,22
34912.0,0,-1.247,47.4,29
37739.0,0,-0.637,48.3,21
38437.0,1,-1.362,53.2,30
29930.0,1,-0.958,24.6,21
61855.0,0,1.454,35.4,20
20295.0,1,-1.229,22.9,25
44130.0,0,0.146,40.4,24
32438.0,0,-0.854,41.3,15
72860.0,0,0.985,45.0,21
23929.0,0,-1.42,42.8,20
46991.0,0,-0.049,43.8,24
55818.0,1,0.858,41.1,19
79529.0,0,2.226,32.5,30
28140.0,1,-1.25,32.9,31
21427.0,0,-0.942,47.9,27
51290.0,0,-0.11,16.4,28
67039.0,0,1.434,29.2,33
10629.0,0,-1.093,10.3,17
45402.0,1,0.767,41.9,18
39861.0,0,-0.696,43.2,27
38586.0,0,-1.112,47.8,29
39591.0,1,-1.673,38.0,28
48464.0,1,0.067,36.3,11
48342.0,1,0.925,48.3,16
41072.0,0,-0.174,45.3,19
23796.0,1,-2.215,36.2,25
34033.0,0,-0.639,31.4,19
56732.0,1,0.906,54.8,16
46715.0,1,0.809,35.1,34
48596.0,1,0.205,39.7,23
55240.0,0,1.421,12.1,21
21941.0,1,-1.36,40.3,15
28889.0,1,-1.325,52.6,26
55188.0,0,2.341,41.3,19
46849.0,1,0.604,11.3,13
39502.0,0,-0.282,28.6,21
53361.0,1,-0.571,43.9,27
21219.0,0,-2.69,35.9,19
56787.0,1,0.773,34.2,22
15058.0,1,-2.176,35.2,18
20961.0,0,-2.075,26.5,29
42644.0,0,-0.129,29.0,27
67867.0,0,1.451,49.9,23
54708.0,1,-0.481,29.7,20
46776.0,1,0.301,37.7,23
41015.0,1,-0.52,49.2,34
49999.0,1,0.325,44.1,20
17099.0,0,-1.772,49.0,31
74003.0,0,2.06,33.9,24
44182.0,1,-1.059,48.6,26
46085.0,0,0.492,49.1,25
20119.0,1,-2.159,29.7,18
58053.0,1,1.729,44.1,32
57049.0,1,0.366,14.0,36
65311.0,1,1.964,34.3,22
35958.0,1,-0.744,41.3,30
50521.0,0,0.983,43.7,20
38476.0,1,-0.252,26.1,19
43765.0,1,-0.117,40.2,34
54399.0,0,1.254,43.6,27
44408.0,0,-0.989,47.0,27
67807.0,1,0.685,41.6,33
56208.0,1,1.916,45.0,19
55026.0,0,1.719,43.9,26
56572.0,0,1.022,41.8,27
44667.0,0,0.277,45.4,24
51340.0,0,-1.044,39.9,30
64153.0,1,1.408,28.0,18
33172.0,0,-0.747,39.8,21
60693.0,0,1.174,52.0,19
40614.0,0,-0.388,34.3,30
54387.0,0,-0.038,27.6,20
56683.0,1,-0.051,24.4,18
58599.0,0,0.571,44.3,25
34916.0,0,-0.494,31.2,22
30677.0,1,0.137,39.5,23
30410.0,0,-0.577,15.0,22
52846.0,0,0.494,26.9,23
52427.0,0,0.244,54.1,21
35792.0,0,0.392,53.2,27
30913.0,1,-0.906,55.3,28
49717.0,1,0.286,29.6,27
32932.0,1,-0.002,33.6,31
56081.0,1,0.549,39.7,30
46439.0,1,0.007,50.2,20
16998.0,0,-1.035,32.9,24
60228.0,1,0.693,38.1,27
33495.0,0,-0.731,39.8,24
30797.0,1,0.242,33.7,15
18748.0,0,-2.157,35.0,34
59281.0,1,0.463,40.0,24
50899.0,0,0.625,25.2,28
35853.0,0,-0.985,47.6,32
50251.0,0,0.545,38.1,21
43533.0,1,-0.429,29.6,21
62156.0,1,1.355,51.5,22
54448.0,0,0.625,34.6,30
40528.0,0,-1.319,52.9,23
43658.0,1,-0.257,52.8,29
28060.0,1,-1.847,44.8,21
27986.0,0,-0.377,37.5,19
51205.0,1,0.503,47.0,29
64597.0,1,0.793,36.7,17
57749.0,1,-0.159,46.4,21
55465.0,0,-0.293,37.8,25
48671.0,1,0.115,21.3,24
30642.0,0,-0.661,34.1,18
52700.0,1,0.285,45.8,24
50566.0,1,1.093,36.3,30
70380.0,1,0.153,43.1,17
70179.0,1,0.833,28.5,25
37979.0,1,-0.833,19.0,20
49304.0,1,-0.537,48.9,26
74146.0,1,0.308,53.0,21
67173.0,0,2.021,46.0,32
60609.0,1,0.997,28.3,22
71626.0,0,1.707,29.4,32
47281.0,1,0.025,38.1,19
64239.0,1,1.237,25.2,32
19470.0,0,-1.731,33.1,22
63869.0,1,0.511,43.5,22
22125.0,1,-2.136,50.1,26
59154.0,0,1.234,67.4,23
56526.0,0,0.475,37.9,20
68717.0,1,1.173,27.9,16
57243.0,1,0.401,36.3,17
39254.0,1,-0.511,50.7,20
29129.0,1,-0.758,23.7,24
26238.0,0,0.19,42.2,29
66379.0,0,1.518,35.3,21
66810.0,1,0.636,59.4,24
39774.0,1,-0.548,51.5,22
46355.0,0,-0.574,44.2,18
34539.0,0,-0.714,35.1,26
38637.0,0,-0.213,42.1,21
46456.0,0,-0.09,38.2,29
43456.0,1,-0.486,55.9,18
38248.0,0,0.011,45.8,23
24767.0,0,-1.594,50.5,24
77284.0,0,1.587,29.2,20
44843.0,1,0.255,47.1,24
62020.0,0,1.552,41.2,19
66707.0,1,0.301,55.2,28
33138.0,1,-0.19,27.0,25
45556.0,1,0.097,38.1,20
37979.0,0,0.235,39.6,20
32347.0,1,-0.657,29.4,20
41485.0,0,-0.371,56.7,21
71304.0,1,1.948,29.2,20
55318.0,1,0.965,35.0,32
29767.0,1,-0.508,32.8,25
56376.0,1,0.546,31.2,21
43686.0,0,-0.828,45.9,18
57497.0,1,1.439,38.0,20
43560.0,0,-1.001,53.8,20
53371.0,0,0.925,43.5,18
42067.0,1,0.049,49.4,31
42131.0,0,0.058,38.4,18
44277.0,0,-0.796,44.2,29
23782.0,0,-0.237,30.7,22
42073.0,0,-0.746,32.3,26
31945.0,1,-0.848,39.2,19
56532.0,0,0.49,40.2,27
82552.0,1,2.564,48.1,13
51164.0,1,-0.322,41.4,27
50161.0,1,1.034,36.2,25
61302.0,0,0.011,45.4,20
22939.0,0,-0.697,23.1,17
65648.0,1,1.379,17.0,25
48707.0,1,0.666,37.4,16
50280.0,0,1.175,47.0,22
30369.0,0,0.141,33.8,24
51581.0,0,0.172,44.5,25
47561.0,1,-0.8,46.6,25
35635.0,1,-0.244,41.8,28
67707.0,1,1.723,67.6,20
19784.0,0,-2.273,39.4,21
55659.0,1,0.419,42.9,22
74645.0,1,1.511,35.6,25
51388.0,1,0.836,49.6,27
62127.0,0,0.918,37.7,27
40043.0,0,-0.237,32.2,17
45371.0,0,1.171,36.6,29
54221.0,0,1.199,31.1,24
45155.0,0,-0.005,41.1,15
66236.0,0,1.724,41.6,18
23133.0,1,-0.455,41.1,21
20294.0,0,-2.465,37.1,26
35223.0,1,0.024,28.7,29
29664.0,0,-0.079,43.2,24
52728.0,1,-0.822,37.9,29
24542.0,0,-0.428,27.1,26
39678.0,1,-0.508,36.8,15
39381.0,1,-1.808,40.7,23
66725.0,0,1.275,44.4,31
46553.0,0,0.04,36.0,23
71000.0,1,2.739,40.9,23
46844.0,1,0.019,28.8,19
44100.0,0,0.433,19.9,26
14988.0,0,-1.487,33.5,19
54617.0,1,1.057,36.1,16
32777.0,0,-1.064,28.0,22
49369.0,0,0.575,30.9,20
50582.0,0,0.964,39.0,21
50870.0,1,0.801,44.5,28
30477.0,0,-0.806,57.7,28
38364.0,1,-0.776,23.8,25
50231.0,0,0.794,37.7,23
47467.0,1,1.223,30.5,28
73042.0,0,1.487,37.3,21
51188.0,1,0.003,25.6,23
52530.0,1,-0.075,43.9,21
58998.0,0,1.835,39.6,25
33832.0,0,-0.566,46.7,22
53691.0,0,0.795,45.1,26
30129.0,1,-0.285,37.7,19
43078.0,1,-1.404,41.6,16
32557.0,0,-1.095,48.7,18
59793.0,1,0.482,35.0,19
43698.0,0,0.249,25.6,30
56146.0,0,0.522,28.0,31
33100.0,0,-0.327,33.1,20
38420.0,1,-0.479,33.7,19
44836.0,0,0.311,18.5,33
31013.0,0,-0.16,59.4,27
27609.0,0,-1.59,43.9,22
39126.0,0,-0.414,45.1,19
67834.0,0,1.727,41.9,36
33865.0,1,-0.746,41.0,21
48261.0,0,0.574,37.0,22
52740.0,0,-0.061,27.2,36
65291.0,0,0.755,34.0,19
19200.0,1,-0.856,27.8,32
48290.0,0,-1.266,41.4,28
60620.0,0,0.465,46.5,23
44417.0,0,-0.69,29.5,21
37133.0,0,-0.022,34.2,25
58260.0,1,-0.303,38.9,26
58026.0,1,0.98,31.7,24
52788.0,0,0.27,42.5,23
53289.0,1,0.153,25.6,29
29121.0,1,-0.966,22.6,21
31114.0,0,-1.564,32.7,25
39588.0,0,-0.83,43.7,23
52632.0,1,0.847,38.2,24
60830.0,1,0.704,44.6,25
31766.0,0,0.594,35.3,17
45669.0,0,-0.395,37.9,22
28237.0,0,-1.02,46.8,17
59579.0,0,1.159,61.3,16
54299.0,1,0.19,43.3,16
58019.0,0,0.542,45.1,31
39203.0,1,-0.938,46.2,23
23844.0,0,-0.681,43.7,22
53962.0,1,0.651,38.0,21
48470.0,0,0.744,25.5,32
19507.0,1,-0.995,42.1,30
54659.0,0,0.293,52.0,18
16493.0,1,-1.168,29.5,19
58795.0,1,1.224,56.0,21
39744.0,0,0.667,43.9,18
79398.0,0,2.278,33.1,23
74506.0,1,1.513,24.0,21
34039.0,1,-0.657,42.8,27
41184.0,1,0.2,32.3,28
48009.0,1,-0.474,37.1,24
44758.0,1,0.143,48.5,30
71085.0,0,0.784,52.4,22
58886.0,0,-0.005,43.0,26
45587.0,0,0.062,26.3,17
44665.0,0,-1.337,34.0,29
49251.0,0,0.58,37.3,18
46977.0,0,-0.014,57.6,14
48989.0,0,0.625,43.8,34
57345.0,1,1.041,35.5,25
46219.0,1,0.033,24.2,11
42941.0,0,0.699,29.7,31
42283.0,0,-0.603,48.7,37
72330.0,0,0.945,31.9,30
48084.0,1,-0.022,43.7,21
46588.0,1,-0.591,38.2,26
42939.0,1,-0.23,54.4,23
33258.0,0,-1.417,35.7,19
33042.0,0,-0.649,30.9,33
47893.0,1,-0.429,37.5,39
45008.0,0,0.025,48.3,21
63360.0,0,-0.088,38.5,21
41670.0,1,-0.644,31.6,27
47182.0,1,-0.187,35.6,22
26061.0,0,-2.134,24.3,15
33606.0,1,0.087,38.6,30
51470.0,1,0.552,37.9,23
47177.0,1,0.781,31.9,26
68821.0,1,1.068,27.3,28
46933.0,0,-0.211,52.2,20
42082.0,0,-0.09,33.3,20
27110.0,1,-0.484,36.1,23
55181.0,1,-0.489,58.3,23
53562.0,0,0.115,37.4,18
61634.0,0,1.328,33.7,20
35993.0,1,-1.693,41.3,27
45042.0,0,-0.505,57.7,20
50094.0,0,0.263,38.8,24
42520.0,0,-1.005,40.5,36
60272.0,0,0.398,36.5,24
35396.0,1,-1.38,36.2,19
51769.0,1,-0.362,34.2,25
28886.0,1,-1.661,29.4,26
46244.0,0,0.254,33.5,28
37060.0,0,-0.801,37.5,21
54554.0,0,0.621,33.4,21
46596.0,1,-0.315,56.3,23
51110.0,1,-0.978,52.1,24
64727.0,1,-0.443,23.0,16
43085.0,1,0.097,43.5,27
51054.0,0,-0.041,42.6,21
52601.0,0,-0.285,32.3,23
40285.0,0,-0.379,40.8,24
47644.0,0,-0.022,58.4,21
47237.0,0,0.805,37.0,24
29521.0,0,-0.601,50.7,21
53174.0,1,0.401,40.2,21
28449.0,0,-1.349,40.4,21
33071.0,0,0.882,31.9,20
44576.0,1,0.326,47.4,20
49491.0,1,-0.382,41.6,24
32996.0,0,-0.36,32.2,17
35190.0,1,-1.714,38.2,19
64084.0,1,0.058,40.2,35
41004.0,1,-0.276,41.9,20
38589.0,0,-1.416,42.7,17
32953.0,1,-0.47,32.8,27
59833.0,0,0.538,39.7,22
47535.0,0,0.142,49.1,12
63549.0,0,0.238,33.7,24
33105.0,1,-0.581,56.7,28
47645.0,1,0.809,26.4,20
56354.0,1,-0.054,23.9,25
68881.0,0,0.811,46.9,24
75971.0,1,2.165,34.7,18
37404.0,0,-2.01,32.7,26
31707.0,1,-0.525,32.3,17
55449.0,1,-0.019,54.0,21
40062.0,0,-0.753,58.4,24
56599.0,1,0.998,47.8,21
51596.0,1,-0.368,52.5,23
64492.0,0,1.634,38.5,30
30710.0,0,0.73,36.7,23
50379.0,0,0.401,43.7,20
55987.0,1,-0.037,43.6,27
71373.0,1,0.821,53.4,25
48512.0,1,0.473,38.2,21
62473.0,0,1.443,34.3,22
61512.0,1,0.406,43.0,25
59147.0,1,1.013,46.0,24
40820.0,1,0.398,13.8,18
46359.0,1,0.327,44.2,32
34474.0,1,-1.544,18.4,21
54503.0,1,0.007,42.6,23
61689.0,1,0.388,34.2,30
39475.0,1,-1.153,39.3,25
16075.0,1,-1.371,18.1,23
42115.0,0,-0.3,39.1,24
37481.0,0,0.292,39.9,25
25934.0,1,-1.682,18.2,25
65933.0,1,0.31,34.0,28
62251.0,0,0.95,54.2,24
45656.0,1,-0.245,49.3,20
51424.0,1,0.239,35.7,23
41098.0,0,0.462,31.3,25
36142.0,1,-0.653,38.9,24
75428.0,1,0.616,37.0,22
47769.0,0,0.448,33.1,24
23861.0,0,-1.224,39.4,28
44488.0,0,0.514,46.5,21
62238.0,0,0.868,34.6,27
33994.0,1,-1.065,31.5,19
48834.0,0,0.861,41.2,24
29709.0,1,-0.261,46.1,20
42207.0,1,-1.327,46.1,21
51993.0,0,-1.026,48.2,33
39691.0,1,-0.875,41.9,27
54469.0,1,0.535,63.0,25
44100.0,0,-0.476,34.5,32
18361.0,0,-0.388,43.2,20
16643.0,1,-1.252,30.0,18
36544.0,1,0.022,42.4,22
43261.0,0,-1.233,23.9,18
42046.0,1,-0.665,23.8,24
55935.0,1,0.606,39.9,28
47054.0,0,0.658,42.9,28
45705.0,0,-0.527,46.0,21
50961.0,1,-0.051,21.3,20
62969.0,1,0.527,45.4,14
49632.0,0,-0.011,34.1,22
58289.0,0,1.193,66.6,29
46141.0,1,1.328,31.0,25
50572.0,0,-0.086,28.9,19
23394.0,0,-1.22,37.9,23
37833.0,0,-0.151,51.7,29
59381.0,1,1.337,36.5,27
44023.0,0,1.119,30.5,17
53696.0,1,1.176,31.0,19
48603.0,0,1.11,35.7,22
44070.0,1,-0.507,20.4,22
54244.0,1,0.277,59.3,27
54545.0,1,1.08,43.4,22
50354.0,1,0.268,35.1,22
62244.0,1,0.878,35.3,22
28834.0,0,-0.994,38.0,27
25291.0,0,-1.203,34.1,27
71011.0,0,2.006,40.1,29
46098.0,0,0.772,31.6,28
67519.0,1,0.616,34.2,25
66954.0,1,1.466,24.5,24
79900.0,1,2.225,49.9,17
77160.0,1,2.876,34.6,26
33242.0,1,-2.377,33.4,30
56554.0,1,0.4,42.2,20
51166.0,1,1.044,22.0,20
25311.0,1,-1.892,39.7,18
23401.0,0,-1.764,42.4,26
39339.0,1,-0.161,36.4,27
66147.0,1,1.899,14.1,25
59975.0,1,0.955,46.7,28
76387.0,1,2.168,45.3,25
46004.0,0,0.304,28.0,25
65859.0,1,1.089,52.0,27
72217.0,1,1.538,26.9,27
58808.0,0,0.477,29.7,18
48659.0,0,-0.002,51.2,24
44609.0,0,0.14,47.0,35
7546.0,0,-3.672,35.8,31
50113.0,0,0.336,43.6,27
20411.0,0,-1.85,31.3,25
33258.0,0,-0.808,27.6,25
58332.0,0,0.716,32.2,29
59459.0,1,0.407,51.2,38
32945.0,1,-1.993,49.2,26
57981.0,1,0.533,41.1,27
68008.0,1,0.757,65.4,29
40383.0,1,0.203,46.4,22
66261.0,0,0.692,34.0,22
49106.0,1,0.572,46.3,33
20208.0,1,-1.704,45.0,18
39788.0,1,-0.21,23.4,20
40773.0,1,-0.299,26.7,23
43899.0,0,-1.22,52.2,31
46454.0,0,-0.053,26.2,18
31572.0,0,-0.822,37.8,18
57851.0,1,-0.09,49.8,27
36244.0,1,-0.873,52.5,23
66214.0,1,1.041,35.2,28
69222.0,0,2.211,13.4,19
50301.0,0,-0.582,38.1,24
40859.0,0,0.031,45.3,14
45878.0,0,0.044,34.6,26
38808.0,0,0.436,19.1,28
42251.0,1,-0.183,32.1,22
25067.0,1,-2.243,46.8,21
50520.0,0,0.341,45.5,22
31354.0,0,-0.143,31.6,26
46643.0,1,-1.09,40.9,21
43509.0,0,-0.216,33.9,25
51534.0,0,-0.525,42.2,29
60184.0,1,0.219,29.3,25
35404.0,0,-0.338,38.7,28
40422.0,0,-0.301,30.0,18
60726.0,1,0.086,50.6,23
58359.0,1,0.225,33.1,23
47350.0,1,-0.006,39.2,27
60096.0,1,1.152,29.4,17
48888.0,1,0.221,17.3,14
50904.0,1,-0.793,35.7,27
56809.0,0,1.709,25.1,25
54831.0,0,0.098,46.8,25
76958.0,0,1.547,49.3,18
25906.0,0,-1.088,34.4,21
51238.0,1,0.542,28.2,24
77451.0,0,1.703,46.0,25
63313.0,0,1.252,34.0,26
51780.0,1,0.07,46.0,37
25471.0,0,-0.609,47.0,15
39813.0,1,-0.627,35.4,25
49933.0,1,-0.208,55.4,27
49966.0,1,-0.996,41.7,26
45002.0,0,-0.771,45.9,20
44080.0,0,-1.02,39.1,30
23906.0,1,-1.025,28.0,28
57424.0,1,0.215,40.1,27
33082.0,1,-1.794,35.1,24
55182.0,0,0.141,48.7,19
39103.0,0,0.666,30.6,24
30341.0,0,-0.968,40.1,25
36709.0,0,-0.937,44.2,27
55799.0,1,-0.001,55.2,21
31155.0,0,-0.066,32.5,24
67252.0,0,0.928,39.3,25
19824.0,1,-2.02,30.1,17
47068.0,1,-0.093,28.5,22
55449.0,1,1.383,32.7,29
44327.0,0,0.062,49.4,26
72109.0,1,1.75,48.6,24
63686.0,1,2.165,38.1,26
41775.0,0,-0.57,29.8,26
70549.0,0,1.482,49.2,27
36040.0,0,0.5,40.8,16
53889.0,0,-0.033,42.3,20
43620.0,1,-0.3,43.0,27
51548.0,0,-0.239,51.3,25
37646.0,0,-0.931,43.3,23
41671.0,1,-0.188,37.2,15
51279.0,1,0.924,34.7,22
54920.0,1,1.246,36.4,21
50531.0,0,-0.399,36.2,20
42830.0,0,0.516,28.8,19
52370.0,1,0.464,29.2,30
14112.0,0,-2.38,55.4,24
58351.0,1,0.7,49.2,30
23081.0,0,-1.251,32.4,32
29152.0,1,-1.165,38.1,22
50556.0,1,0.826,35.3,20
66771.0,1,1.665,42.9,17
26360.0,1,-1.129,34.6,25
38978.0,0,-0.904,38.1,29
44628.0,1,-0.97,40.9,21
33997.0,1,-0.549,50.4,28
43231.0,0,-0.404,35.8,23
41791.0,1,-0.853,37.3,17
29735.0,0,-1.655,26.2,28
59800.0,1,1.752,28.2,21
29637.0,0,-0.525,36.2,16
34896.0,1,-0.788,28.2,17
38677.0,0,0.877,16.5,21
38052.0,0,-0.393,27.0,31
56331.0,1,1.061,35.0,20
56437.0,1,0.761,32.3,23
54284.0,1,0.963,35.9,27
38585.0,1,-0.426,29.7,10
57790.0,1,0.612,41.6,29
24820.0,1,-1.58,46.6,15
25718.0,0,-1.402,53.9,15
53426.0,0,0.043,44.5,25
39595.0,1,-0.331,36.6,23
51810.0,0,1.324,47.1,22
46194.0,1,-0.295,24.4,27
29655.0,1,-1.795,15.0,26
44963.0,1,0.04,53.8,18
37117.0,0,-0.316,38.2,20
48390.0,1,0.17,25.1,35
39611.0,1,-1.188,52.3,27
34353.0,1,-0.798,53.0,21
40073.0,1,0.043,43.4,24
67041.0,1,0.723,33.5,24
66550.0,1,0.394,60.0,30
48131.0,1,0.737,33.4,21
39225.0,1,-1.473,35.3,23
37457.0,1,-0.23,34.3,21
46201.0,0,0.204,38.5,18
57275.0,0,0.953,21.4,19
46083.0,0,0.253,32.1,21
29769.0,0,-0.252,42.8,26
56531.0,0,-0.13,56.9,22
48213.0,1,-0.099,35.0,21
18865.0,1,-1.439,35.4,22
59749.0,0,0.021,40.5,16
54004.0,1,0.8,46.9,22
65310.0,0,0.706,50.8,29
29048.0,1,-1.87,33.8,30
39470.0,1,-0.006,21.6,25
28005.0,1,-1.51,12.8,23
55498.0,0,1.09,53.0,19
43107.0,1,0.536,41.2,19
69118.0,1,0.706,46.4,23
46064.0,0,-0.67,46.4,22
22976.0,1,-1.94,44.3,20
33840.0,0,-1.048,58.3,20
43284.0,1,-0.356,42.4,17
23406.0,1,-1.504,52.8,25
39206.0,0,-1.01,32.3,26
68120.0,0,1.752,43.4,23
34191.0,0,-1.322,32.8,26
53333.0,0,0.546,32.8,15
6694.0,0,-1.868,22.1,21
53610.0,1,0.25,39.1,30
60037.0,1,0.836,37.9,22
54068.0,1,0.445,50.2,32
69704.0,1,1.204,33.4,26
73246.0,0,1.796,30.1,26
27727.0,0,-1.381,31.8,24
39859.0,1,0.266,28.7,28
45632.0,1,0.523,47.2,28
64008.0,0,0.429,45.8,24
60234.0,0,1.597,17.4,17
48202.0,0,0.287,46.9,25
65298.0,1,1.216,30.2,24
73915.0,1,1.172,42.8,28
46663.0,0,0.165,26.2,22
51776.0,0,0.567,51.2,19
20642.0,0,-0.744,21.9,19
51477.0,1,0.337,29.5,27
49893.0,0,0.215,41.5,22
34860.0,0,-0.122,27.1,20
37044.0,1,-0.434,42.9,22
54932.0,0,1.0,26.6,19
42611.0,1,-0.078,43.4,23
63823.0,0,2.312,49.8,23
53442.0,1,1.345,13.7,16
53350.0,0,0.798,45.5,19
50411.0,1,-0.541,43.2,14
63978.0,1,0.947,27.3,26
47365.0,1,0.184,38.6,31
47759.0,1,0.132,37.3,15
18896.0,0,-1.049,59.3,23
54126.0,1,0.628,35.7,21
44168.0,1,0.297,44.3,30
42078.0,0,-0.413,33.9,24
43774.0,1,-0.621,39.5,25
36463.0,1,-0.22,42.1,18
17278.0,0,-1.268,34.1,19
55701.0,1,-0.496,45.7,22
78638.0,1,1.435,33.2,24
32490.0,1,-0.592,34.4,23
78098.0,1,2.367,33.0,30
32935.0,0,-1.281,33.9,28
44355.0,0,1.147,42.6,27
70980.0,1,1.142,44.2,21
58727.0,0,1.22,19.1,20
45011.0,1,0.631,25.9,23
9514.0,0,-1.546,36.5,23
64774.0,1,1.204,38.6,28
61413.0,1,1.126,20.2,23
36840.0,0,0.099,45.6,26
19084.0,1,-2.301,58.5,24
48353.0,1,1.129,35.8,32
31090.0,0,-0.87,32.2,24
