purchase,coupon,age,months,app_open,loyalty
20254.0,1,24.7,20,0.0,-1.773
61892.0,1,49.7,24,15.0,1.262
28296.0,0,23.4,24,1.0,-0.906
34030.0,0,31.3,20,4.0,-0.654
27938.0,0,28.0,32,4.0,-0.596
64591.0,1,20.5,26,13.0,1.374
7932.0,0,38.9,24,0.0,-2.136
81115.0,1,56.1,19,28.0,3.138
71360.0,1,64.7,18,14.0,1.056
51834.0,1,39.0,15,9.0,0.223
52102.0,0,49.2,28,8.0,-0.055
67578.0,0,40.3,33,10.0,0.286
54525.0,1,43.0,25,13.0,0.521
55001.0,1,34.6,23,10.0,0.645
48645.0,0,40.0,19,12.0,0.556
47534.0,1,43.4,31,10.0,0.09
36880.0,1,32.2,26,9.0,-0.197
43341.0,0,37.2,23,4.0,-0.151
44014.0,0,37.4,18,7.0,-0.195
68131.0,1,46.3,35,18.0,1.134
53839.0,1,27.3,24,11.0,0.594
16647.0,0,37.5,23,0.0,-2.94
56774.0,0,57.1,29,13.0,0.656
46809.0,0,49.6,30,7.0,0.195
41983.0,1,51.5,23,12.0,-0.019
27383.0,0,38.2,22,7.0,-0.389
75054.0,1,41.2,32,16.0,1.124
51681.0,0,48.0,22,10.0,0.948
30861.0,0,53.6,26,5.0,-0.773
43617.0,0,18.5,25,11.0,0.407
29540.0,0,24.8,27,5.0,-0.972
43717.0,0,51.1,26,0.0,-1.38
35039.0,0,35.2,28,2.0,-0.627
78408.0,1,31.3,25,12.0,0.862
57666.0,1,25.5,23,13.0,0.953
67781.0,1,32.4,15,9.0,0.513
61549.0,1,24.0,24,15.0,0.725
55619.0,0,58.9,17,14.0,0.516
49091.0,0,37.8,21,4.0,-0.641
62274.0,1,37.4,26,10.0,0.432
62964.0,1,43.9,22,9.0,0.8
73036.0,0,47.6,20,14.0,0.754
55699.0,0,47.5,20,18.0,1.189
50751.0,1,48.7,28,11.0,0.708
44661.0,1,31.7,19,10.0,0.351
70613.0,0,35.0,21,15.0,1.07
55841.0,0,45.7,17,11.0,-0.027
27424.0,0,32.7,15,3.0,-0.882
23798.0,0,37.9,23,7.0,-0.163
35613.0,0,42.0,28,4.0,-0.745
30370.0,0,45.9,27,1.0,-0.675
39248.0,1,20.2,23,4.0,-0.145
30128.0,0,45.1,35,2.0,-0.792
30878.0,1,35.7,24,8.0,-0.308
38603.0,0,45.1,26,0.0,-1.894
43456.0,0,45.8,26,8.0,0.213
59328.0,0,54.1,28,7.0,0.001
35054.0,0,51.5,23,3.0,-0.817
48484.0,1,51.5,23,15.0,0.659
65289.0,1,52.4,24,13.0,0.938
22218.0,0,40.9,21,0.0,-1.608
36639.0,1,38.3,22,3.0,-0.763
40439.0,1,46.7,21,7.0,-0.769
28322.0,0,45.3,25,1.0,-0.94
43321.0,1,34.9,19,11.0,0.829
44071.0,1,42.0,16,6.0,-0.194
52285.0,1,37.6,24,7.0,-0.265
12660.0,0,29.5,26,0.0,-2.004
55592.0,0,50.9,24,14.0,0.635
42056.0,0,38.6,24,0.0,-1.239
48474.0,0,58.5,27,6.0,0.06
46579.0,0,21.7,25,9.0,0.277
64334.0,1,32.4,27,18.0,1.361
27084.0,1,38.3,26,0.0,-1.309
2325.0,0,49.4,24,0.0,-3.02
40291.0,0,42.0,27,8.0,0.184
70417.0,0,41.1,27,21.0,1.801
63439.0,0,26.7,21,16.0,1.239
53621.0,0,26.4,32,11.0,0.21
34356.0,0,41.2,14,8.0,-0.492
61586.0,0,24.4,26,12.0,0.807
35579.0,0,32.7,28,0.0,-0.974
54434.0,1,43.0,22,8.0,0.476
22477.0,0,28.2,23,7.0,0.505
57191.0,1,54.1,28,13.0,1.06
71983.0,1,50.2,31,24.0,2.76
53968.0,1,22.3,18,12.0,0.392
39254.0,0,28.7,30,5.0,-0.509
31889.0,0,15.1,21,7.0,-0.026
24432.0,0,30.2,22,0.0,-1.769
25425.0,0,45.7,20,2.0,-0.695
32318.0,0,33.9,31,8.0,-0.409
32520.0,0,42.6,19,3.0,-0.524
47466.0,0,22.8,18,7.0,0.152
47523.0,0,46.0,25,5.0,-0.822
55732.0,1,32.4,24,16.0,1.121
54400.0,0,38.1,19,5.0,0.0
48328.0,1,37.1,26,10.0,-0.009
44447.0,1,25.3,27,5.0,-0.328
46822.0,1,26.5,21,8.0,0.155
54374.0,0,47.7,23,13.0,0.825
38907.0,0,42.0,26,4.0,-0.867
44000.0,0,48.5,22,5.0,-0.658
33165.0,0,41.2,17,6.0,-0.304
28150.0,0,39.4,28,0.0,-1.346
45934.0,0,20.7,25,4.0,-0.819
38697.0,0,35.3,17,5.0,-0.476
58145.0,0,37.7,27,17.0,0.874
58819.0,0,57.5,17,11.0,0.263
44544.0,0,44.9,26,7.0,0.194
56643.0,0,53.4,22,12.0,0.851
49383.0,0,44.0,18,7.0,-0.137
60930.0,1,30.9,22,13.0,0.39
25416.0,0,39.2,27,10.0,-0.103
41845.0,0,40.4,21,9.0,0.265
32411.0,1,28.6,29,3.0,-0.583
13567.0,0,34.2,22,0.0,-2.439
33699.0,0,35.9,15,8.0,-0.134
72394.0,1,54.1,23,21.0,1.423
53373.0,0,17.2,20,15.0,0.926
66907.0,1,50.1,17,11.0,0.965
65052.0,0,28.6,20,14.0,1.236
53638.0,1,24.3,31,7.0,0.089
48851.0,1,49.8,22,8.0,0.197
40920.0,0,45.3,32,4.0,-0.618
42002.0,1,50.5,23,7.0,-0.316
44872.0,1,46.0,21,13.0,0.616
69167.0,0,58.6,20,17.0,1.204
48692.0,1,43.6,36,8.0,-0.139
26142.0,0,36.4,19,1.0,-0.45
52016.0,1,41.4,21,6.0,0.001
56488.0,1,50.4,31,11.0,0.601
7826.0,0,30.2,14,0.0,-1.444
5678.0,0,31.5,26,0.0,-2.296
32125.0,0,34.9,24,5.0,-0.551
29879.0,0,17.0,30,1.0,-1.221
46214.0,0,39.4,29,5.0,-0.508
46828.0,0,19.1,27,7.0,-0.148
45864.0,1,38.5,17,5.0,-0.453
62253.0,0,46.7,19,19.0,1.452
64383.0,1,33.2,22,10.0,0.327
58720.0,1,54.8,20,10.0,0.3
51653.0,0,23.4,23,12.0,0.622
38254.0,1,49.9,13,4.0,-1.139
59290.0,1,44.8,30,12.0,1.039
43659.0,0,20.8,38,11.0,-0.076
43256.0,1,65.1,24,10.0,0.67
31348.0,1,37.4,22,0.0,-1.072
39318.0,0,29.2,26,0.0,-1.554
56891.0,1,23.9,25,15.0,0.818
49641.0,0,35.8,23,7.0,0.376
43773.0,0,36.7,34,0.0,-0.902
39781.0,1,39.0,21,3.0,-0.87
55567.0,1,35.0,29,19.0,1.125
30066.0,0,44.3,16,3.0,-1.189
57849.0,1,34.1,24,17.0,1.643
34759.0,0,18.7,35,0.0,-0.901
49135.0,1,36.5,27,12.0,0.638
43932.0,0,14.3,20,7.0,-0.329
48487.0,0,41.5,24,11.0,0.603
29604.0,0,28.2,21,3.0,-0.544
45189.0,1,39.6,24,7.0,-0.163
52185.0,1,51.1,19,6.0,0.041
21092.0,0,28.5,21,6.0,-1.002
54912.0,1,48.6,28,15.0,0.741
41433.0,1,33.7,22,6.0,-0.513
57394.0,0,55.5,34,7.0,-0.229
10890.0,0,34.3,18,1.0,-0.994
16313.0,0,29.6,17,0.0,-2.562
43470.0,1,44.9,24,10.0,-0.191
70141.0,1,33.6,14,24.0,2.413
52104.0,1,29.6,32,13.0,0.785
40941.0,0,33.2,24,10.0,-0.019
46145.0,0,37.6,22,8.0,-0.263
42989.0,0,51.4,25,9.0,0.022
60533.0,0,18.7,18,13.0,0.547
37256.0,1,38.2,17,2.0,-1.181
63293.0,1,44.2,22,16.0,1.114
55546.0,1,39.9,25,13.0,0.715
67502.0,1,51.1,22,12.0,0.718
59438.0,0,37.3,18,10.0,0.438
38068.0,1,36.2,22,7.0,0.02
51948.0,1,43.9,28,9.0,0.673
60328.0,1,39.0,25,10.0,0.592
47859.0,0,34.1,26,4.0,-0.354
36688.0,0,43.2,26,4.0,-0.574
42504.0,1,31.5,26,12.0,0.102
65700.0,1,31.9,22,17.0,1.549
40752.0,0,32.7,23,1.0,-1.239
29348.0,0,51.5,23,0.0,-1.468
35634.0,1,5.8,28,12.0,0.165
48081.0,1,42.0,15,7.0,0.051
57593.0,1,38.3,31,9.0,0.173
43595.0,0,21.2,20,9.0,0.244
55451.0,1,41.1,23,9.0,-0.223
73319.0,1,42.8,24,20.0,1.49
27180.0,0,43.9,30,0.0,-1.601
31025.0,0,11.5,23,5.0,-0.828
30876.0,0,51.7,24,8.0,-0.103
33857.0,0,30.6,25,0.0,-1.643
40883.0,0,44.9,23,9.0,-0.176
65450.0,1,45.4,23,19.0,1.661
39937.0,0,29.2,27,7.0,0.021
56013.0,1,44.6,28,11.0,0.231
19870.0,0,34.1,23,0.0,-1.26
27023.0,0,17.3,27,4.0,-0.616
44029.0,1,49.7,21,8.0,-0.375
35413.0,0,30.2,27,6.0,-0.318
65380.0,1,29.5,28,16.0,1.282
49769.0,1,34.0,27,13.0,0.558
45031.0,0,40.7,26,0.0,-1.111
53220.0,0,37.4,24,10.0,0.247
61448.0,1,43.5,31,14.0,0.498
51233.0,0,24.6,22,13.0,1.14
85098.0,1,30.6,25,18.0,1.581
29933.0,0,36.8,29,0.0,-1.015
32206.0,0,57.0,24,5.0,-0.811
34592.0,0,36.9,21,2.0,-1.258
45181.0,0,48.9,24,6.0,-0.234
46707.0,1,38.4,23,15.0,0.466
74689.0,0,33.2,30,16.0,0.987
51323.0,0,35.5,24,9.0,-0.076
44341.0,1,36.3,27,7.0,-0.32
66535.0,0,44.0,23,11.0,0.152
44126.0,0,51.7,28,1.0,-0.835
70519.0,0,41.6,25,21.0,2.09
45340.0,0,49.9,23,0.0,-1.608
52042.0,0,28.4,30,8.0,0.185
77583.0,1,33.9,30,21.0,2.024
39504.0,0,30.8,18,11.0,0.007
44387.0,0,41.1,29,6.0,-0.19
35287.0,0,34.4,17,6.0,-0.357
56648.0,0,45.3,31,5.0,-0.18
49802.0,1,28.7,23,13.0,1.373
27649.0,0,38.4,16,0.0,-2.212
60413.0,1,44.9,25,17.0,1.533
23151.0,0,17.3,19,0.0,-1.424
42821.0,0,59.2,26,4.0,-0.267
35463.0,0,35.2,26,5.0,-0.429
55343.0,1,17.7,14,14.0,0.589
25218.0,0,39.6,21,0.0,-1.598
46055.0,0,38.3,29,11.0,0.462
72801.0,1,37.2,22,21.0,2.024
23960.0,0,47.9,22,0.0,-1.363
42495.0,0,45.5,17,10.0,0.19
25525.0,0,41.0,25,2.0,-0.662
46183.0,0,42.5,20,9.0,0.426
47027.0,0,37.0,15,6.0,0.019
41862.0,1,55.8,18,4.0,-0.641
62556.0,0,23.2,22,10.0,0.488
89164.0,1,39.4,17,19.0,1.804
41693.0,1,38.7,23,5.0,-0.191
47990.0,0,46.1,24,14.0,0.72
34853.0,0,29.6,13,2.0,-1.293
32589.0,0,20.6,20,2.0,-0.956
59591.0,0,39.6,23,10.0,0.472
66822.0,0,40.8,27,16.0,1.484
50547.0,0,52.9,28,10.0,0.356
40228.0,1,25.3,22,3.0,-0.313
49786.0,0,49.5,23,6.0,-0.001
34657.0,1,61.7,24,2.0,-1.25
64044.0,1,34.2,23,12.0,0.605
42633.0,0,25.1,22,17.0,0.882
47678.0,0,33.9,20,5.0,-0.452
26793.0,1,38.1,22,4.0,-0.47
50597.0,0,43.6,27,9.0,0.266
33824.0,0,32.1,13,5.0,-0.437
37808.0,1,53.6,27,6.0,-0.066
55245.0,1,26.9,26,21.0,2.1
30247.0,0,20.6,23,7.0,-0.247
41925.0,0,49.1,21,5.0,-0.358
29400.0,0,15.3,27,7.0,-0.648
44497.0,0,36.0,21,16.0,0.744
58520.0,0,69.2,26,9.0,-0.181
27732.0,0,37.9,27,5.0,-0.649
66407.0,1,26.8,19,17.0,1.321
56637.0,1,37.4,19,20.0,1.42
30936.0,1,37.5,21,6.0,-0.6
18212.0,0,39.6,26,0.0,-1.867
67243.0,1,44.6,31,15.0,1.008
21454.0,0,27.6,11,5.0,-0.685
61518.0,1,54.9,21,11.0,0.791
12040.0,0,40.5,15,0.0,-1.97
52955.0,1,45.3,22,16.0,0.893
31729.0,0,31.7,20,0.0,-1.211
76087.0,1,50.9,25,10.0,0.731
38098.0,0,35.4,28,8.0,0.014
39928.0,0,40.8,26,3.0,-0.954
37414.0,0,28.7,31,3.0,-0.407
45342.0,0,28.0,12,12.0,0.686
58874.0,1,44.9,25,11.0,0.106
47599.0,1,33.6,25,12.0,0.584
57404.0,0,29.5,21,22.0,1.976
29346.0,0,31.6,27,0.0,-1.564
81413.0,1,45.0,26,16.0,1.617
49509.0,0,31.7,16,10.0,0.104
22182.0,0,36.8,22,3.0,-0.899
25936.0,1,38.2,19,0.0,-1.33
48291.0,0,18.8,28,5.0,-0.189
68302.0,1,23.3,19,17.0,0.922
49404.0,1,41.4,28,5.0,-0.128
58795.0,1,30.6,17,19.0,1.511
41539.0,0,48.6,21,0.0,-1.451
44308.0,0,47.7,18,8.0,-0.012
29204.0,1,45.2,25,1.0,-1.252
48094.0,1,56.2,21,6.0,0.364
47158.0,1,37.2,16,10.0,0.887
61993.0,0,44.5,17,6.0,-0.421
23040.0,0,32.2,19,0.0,-2.604
46016.0,0,62.5,26,11.0,0.199
70871.0,1,57.8,29,7.0,0.437
52736.0,0,38.1,18,12.0,0.404
67802.0,1,41.9,28,13.0,1.236
28043.0,0,51.6,23,1.0,-1.071
51829.0,1,36.5,25,10.0,0.68
58186.0,0,31.4,26,19.0,1.193
7444.0,0,46.7,16,0.0,-1.779
43659.0,0,38.8,18,10.0,0.32
42460.0,1,39.8,26,2.0,-0.504
53646.0,0,29.7,27,11.0,-0.082
40263.0,0,20.8,18,11.0,0.348
48005.0,0,40.4,35,5.0,-0.487
22965.0,1,47.0,16,7.0,-0.676
58407.0,1,35.7,30,8.0,0.034
27705.0,0,52.4,29,2.0,-1.087
33356.0,0,31.0,32,2.0,-1.086
54221.0,0,27.5,22,13.0,0.679
36595.0,1,37.3,29,0.0,-1.149
53618.0,1,37.2,18,12.0,0.666
44974.0,1,45.7,26,12.0,0.463
15612.0,0,30.3,23,0.0,-1.726
46693.0,0,51.7,24,4.0,-0.678
60301.0,1,57.7,24,12.0,1.194
31741.0,0,37.6,22,5.0,-0.981
28965.0,0,50.5,23,4.0,-0.464
60429.0,1,27.4,33,13.0,0.462
45858.0,0,48.8,27,13.0,0.783
49880.0,0,48.5,20,4.0,-0.252
34223.0,1,46.6,28,7.0,-0.598
72161.0,1,37.8,20,17.0,1.422
64517.0,1,8.5,25,21.0,1.739
52714.0,1,31.6,17,14.0,0.979
58488.0,0,31.7,28,10.0,0.085
32683.0,0,28.2,22,0.0,-0.808
32924.0,0,39.2,28,2.0,-0.83
60315.0,1,33.8,22,9.0,0.523
37140.0,0,29.8,26,10.0,0.418
39814.0,0,27.4,24,17.0,1.402
64596.0,1,30.8,28,11.0,0.65
27155.0,1,49.2,36,1.0,-1.503
65149.0,1,31.4,18,13.0,1.052
31220.0,0,32.9,18,4.0,-0.998
32795.0,1,33.4,22,8.0,-0.384
55569.0,1,41.4,21,12.0,0.25
71151.0,1,42.6,34,19.0,1.996
71333.0,1,7.6,21,22.0,3.11
48603.0,1,48.2,26,13.0,0.607
31893.0,0,52.4,29,7.0,-0.183
56263.0,1,27.5,26,9.0,0.535
44510.0,0,28.3,14,12.0,0.888
39599.0,0,33.5,22,9.0,-0.321
66755.0,1,30.4,24,16.0,1.795
44164.0,1,40.2,28,10.0,0.23
34870.0,0,18.5,20,11.0,0.498
69984.0,0,26.8,17,11.0,0.666
51380.0,0,53.4,22,12.0,0.422
69062.0,0,28.7,29,16.0,0.839
49578.0,0,50.4,29,4.0,-0.617
34064.0,0,41.6,14,4.0,-0.558
29932.0,0,19.9,22,3.0,-1.1
55442.0,1,44.4,25,12.0,0.44
71924.0,1,36.8,25,12.0,0.779
55449.0,0,33.4,20,10.0,0.458
59003.0,0,40.4,25,14.0,1.674
50858.0,1,42.7,22,6.0,-0.006
62321.0,0,45.1,34,10.0,0.669
24864.0,0,49.8,28,3.0,-1.092
44320.0,0,42.1,22,5.0,-0.387
64647.0,1,24.2,23,12.0,0.696
47219.0,0,33.3,23,13.0,0.849
43532.0,1,67.4,27,4.0,-0.294
56711.0,1,45.2,21,11.0,-0.072
29306.0,1,61.7,19,1.0,-1.518
33553.0,0,52.0,18,9.0,-0.357
66305.0,1,40.4,26,15.0,0.89
57969.0,0,41.0,30,11.0,0.575
53708.0,1,37.6,20,14.0,0.501
51587.0,0,20.6,23,7.0,0.05
57877.0,1,38.2,26,6.0,0.007
37630.0,0,50.1,22,3.0,-0.66
68281.0,0,32.0,25,13.0,0.699
62737.0,0,42.1,22,9.0,0.421
39107.0,1,46.5,24,11.0,0.492
31682.0,1,28.9,23,2.0,-0.526
1841.0,0,33.5,32,0.0,-2.153
57041.0,1,27.8,25,12.0,1.097
28531.0,0,29.8,26,3.0,-0.479
29001.0,1,25.1,24,5.0,-0.863
59496.0,0,29.0,19,15.0,0.693
31986.0,1,52.2,28,6.0,-0.392
58584.0,0,28.8,31,15.0,1.06
53383.0,0,39.3,24,11.0,0.617
54589.0,1,33.0,24,11.0,0.684
29823.0,0,49.8,17,0.0,-1.366
47052.0,1,51.1,27,12.0,1.212
46555.0,1,46.6,28,10.0,0.261
56572.0,1,41.1,26,6.0,-0.369
36799.0,0,35.7,25,7.0,0.143
33430.0,0,26.1,16,0.0,-1.776
44565.0,1,57.4,25,12.0,0.409
20492.0,0,30.4,31,3.0,-1.029
22949.0,0,44.6,29,0.0,-1.353
37754.0,0,48.6,27,0.0,-1.522
52150.0,0,32.4,20,16.0,1.113
39769.0,0,48.4,15,5.0,-0.629
64740.0,0,45.6,23,20.0,1.534
39927.0,0,55.3,21,4.0,-0.536
33001.0,0,33.3,20,0.0,-1.707
35645.0,0,25.1,24,3.0,-1.117
50328.0,1,32.9,12,13.0,1.236
40838.0,0,40.1,23,9.0,-0.156
52855.0,0,38.6,27,2.0,-0.548
48087.0,0,34.1,21,10.0,0.16
38895.0,1,18.9,24,10.0,0.502
49818.0,1,42.7,21,16.0,1.117
75062.0,1,57.7,23,19.0,1.448
47999.0,0,42.6,30,6.0,-0.36
22430.0,0,44.1,24,0.0,-1.326
45278.0,0,43.7,17,4.0,-0.413
65114.0,1,42.0,28,8.0,0.26
44895.0,0,47.3,17,0.0,-0.964
48541.0,1,42.0,18,5.0,-0.957
53700.0,0,34.9,28,10.0,0.344
45001.0,1,30.0,26,5.0,-0.049
43400.0,1,35.5,18,11.0,0.033
34830.0,0,41.1,18,2.0,-0.758
36353.0,1,34.8,18,7.0,-0.23
31906.0,0,41.1,27,1.0,-0.924
68142.0,1,42.4,18,9.0,0.89
48000.0,1,46.3,21,11.0,1.035
10845.0,0,50.8,17,0.0,-1.846
41207.0,0,38.8,28,4.0,-0.93
22679.0,0,24.9,27,0.0,-1.497
24877.0,1,34.5,28,4.0,-0.65
42174.0,0,38.4,18,3.0,-0.083
22618.0,0,19.6,22,2.0,-1.45
33372.0,1,51.9,14,3.0,-0.922
39052.0,0,39.4,27,2.0,-1.004
36594.0,0,41.8,21,12.0,0.207
49384.0,1,51.7,17,11.0,0.069
32906.0,0,31.7,21,6.0,-0.722
49086.0,0,43.7,29,9.0,0.177
26018.0,0,36.9,33,3.0,-0.547
41883.0,1,36.2,33,8.0,-0.272
67081.0,1,30.3,25,15.0,1.673
71513.0,1,54.7,28,20.0,1.34
43413.0,0,34.2,24,0.0,-1.3
64854.0,1,45.0,22,11.0,0.83
55813.0,0,19.2,26,10.0,0.811
42763.0,0,49.8,23,0.0,-1.148
52373.0,0,48.5,17,13.0,0.819
80433.0,1,39.0,32,17.0,1.538
40743.0,0,35.7,28,0.0,-1.123
30223.0,0,42.0,21,2.0,-0.918
79237.0,1,60.9,26,11.0,1.018
48989.0,0,20.4,24,11.0,0.271
71135.0,0,45.8,29,11.0,0.551
52145.0,1,28.9,20,9.0,0.341
43763.0,0,37.8,18,8.0,0.391
21770.0,0,35.5,21,0.0,-1.326
54679.0,0,33.7,28,13.0,1.047
56849.0,1,37.9,22,16.0,1.17
49117.0,0,26.7,17,7.0,-0.229
48390.0,1,48.3,23,9.0,-0.043
9823.0,0,20.1,19,0.0,-1.531
54085.0,0,43.4,27,7.0,0.514
54179.0,1,34.7,19,13.0,0.572
38948.0,0,26.3,26,6.0,-0.062
59337.0,0,40.0,17,13.0,1.124
38703.0,0,22.4,27,6.0,-0.334
59505.0,1,38.4,23,12.0,0.565
35230.0,0,23.8,25,1.0,-1.02
48729.0,0,42.6,27,7.0,-0.024
30730.0,0,28.8,23,6.0,-0.174
64979.0,0,33.5,30,12.0,0.225
30559.0,1,40.9,20,6.0,-0.37
40634.0,0,30.3,22,5.0,-0.131
48270.0,1,37.4,21,11.0,0.826
40059.0,0,22.9,22,5.0,-0.437
28575.0,0,44.3,29,0.0,-1.607
70092.0,1,55.6,24,19.0,1.75
79708.0,1,65.9,19,17.0,1.381
38298.0,0,38.9,24,0.0,-1.292
51442.0,0,45.9,23,11.0,0.69
44126.0,0,20.2,32,6.0,-0.503
65733.0,1,53.0,24,7.0,0.263
60106.0,1,45.8,18,9.0,0.294
39571.0,0,33.2,21,8.0,-0.234
25328.0,0,50.4,28,5.0,-0.784
37929.0,0,35.5,20,3.0,-0.691
41668.0,1,33.4,25,2.0,-0.916
29174.0,0,42.8,23,0.0,-0.832
42979.0,0,27.4,26,9.0,-0.067
40680.0,1,48.2,27,6.0,-0.716
62702.0,0,27.4,25,17.0,0.682
79702.0,1,27.5,28,18.0,1.487
45277.0,0,28.9,21,4.0,-0.58
50128.0,1,45.6,19,8.0,0.239
59053.0,0,31.8,24,7.0,0.5
55032.0,0,24.5,31,11.0,0.472
47404.0,1,31.9,25,13.0,0.076
69003.0,0,37.7,17,15.0,0.743
45911.0,1,26.2,24,13.0,0.482
32852.0,0,26.5,23,1.0,-1.238
67313.0,1,59.1,20,14.0,0.869
54057.0,1,29.4,20,8.0,0.887
39629.0,0,34.8,24,5.0,-0.763
51468.0,0,34.3,20,7.0,0.038
53525.0,0,33.8,20,11.0,0.683
49200.0,0,44.2,35,6.0,-0.209
62741.0,1,47.5,23,14.0,1.073
82688.0,1,34.9,27,21.0,2.364
32282.0,0,25.6,27,3.0,-0.786
29045.0,0,50.7,31,0.0,-1.381
49867.0,0,37.0,31,10.0,0.304
67924.0,1,55.3,21,9.0,0.722
24882.0,0,15.5,25,6.0,-0.231
55857.0,1,40.0,12,15.0,1.453
52021.0,0,57.2,35,0.0,-1.339
56187.0,0,34.5,31,12.0,0.693
34335.0,0,35.7,26,1.0,-0.606
76035.0,1,41.0,28,17.0,1.719
67992.0,1,32.4,41,21.0,1.993
20110.0,1,34.9,18,1.0,-0.767
40137.0,0,34.6,22,8.0,-0.55
50728.0,1,31.7,21,16.0,0.86
42009.0,0,50.3,20,5.0,-0.387
45582.0,0,42.6,14,6.0,-0.045
50418.0,1,40.5,28,9.0,0.025
11505.0,1,46.1,20,0.0,-1.92
45848.0,1,35.4,16,4.0,-0.014
42519.0,1,30.3,27,3.0,-0.69
26178.0,0,32.0,21,5.0,-0.493
50373.0,0,38.0,26,17.0,1.444
19181.0,0,27.4,22,0.0,-1.257
64782.0,1,33.0,34,15.0,0.813
27092.0,1,32.8,21,3.0,-0.279
51268.0,0,59.2,24,4.0,-0.28
52660.0,0,10.3,21,14.0,0.79
49951.0,1,36.2,26,8.0,0.34
43991.0,1,55.3,17,9.0,0.571
52829.0,1,39.2,22,14.0,0.968
49810.0,0,45.5,32,4.0,-0.331
51657.0,1,39.0,29,4.0,-0.612
22526.0,0,31.3,24,0.0,-1.085
40467.0,0,15.6,23,1.0,-0.825
89584.0,1,40.1,27,21.0,2.949
58118.0,0,30.2,22,16.0,1.245
21284.0,0,30.0,23,0.0,-1.351
24131.0,0,33.0,27,0.0,-1.322
69983.0,1,55.4,20,10.0,0.482
60202.0,1,62.0,28,11.0,0.547
62151.0,0,40.2,23,11.0,0.549
42976.0,0,33.4,24,7.0,-0.255
36907.0,0,26.2,19,6.0,-0.125
57710.0,1,42.7,27,12.0,0.328
68568.0,1,55.8,23,5.0,0.086
12844.0,0,35.5,25,0.0,-2.219
48785.0,0,14.2,39,8.0,-0.23
38512.0,0,44.7,31,4.0,-0.851
39584.0,1,47.9,23,7.0,0.175
69069.0,1,22.1,22,24.0,2.985
46259.0,0,39.8,26,8.0,0.367
44894.0,0,42.5,26,7.0,-0.314
65579.0,1,37.3,23,12.0,0.922
39839.0,1,30.1,24,11.0,0.483
56587.0,0,48.2,24,11.0,0.42
54130.0,1,34.0,27,16.0,0.607
69877.0,1,23.1,22,21.0,2.057
33264.0,0,17.5,26,0.0,-1.131
68744.0,1,50.6,21,8.0,0.474
38238.0,0,44.2,30,2.0,-0.926
39344.0,0,38.9,17,11.0,0.556
35019.0,1,33.6,26,0.0,-0.919
47015.0,0,32.7,30,4.0,-0.417
46526.0,0,27.2,23,7.0,-0.295
60789.0,0,33.7,22,13.0,0.976
49961.0,0,16.8,31,15.0,0.918
19005.0,0,30.6,30,0.0,-1.246
48909.0,0,34.9,20,10.0,0.055
27086.0,0,44.1,22,6.0,-0.71
34782.0,0,37.6,22,2.0,-1.259
49934.0,1,45.9,14,4.0,-0.217
43180.0,1,51.5,28,7.0,-0.308
78208.0,1,48.6,27,21.0,2.427
54091.0,1,42.7,18,8.0,0.433
24168.0,0,38.1,28,0.0,-1.378
25098.0,0,28.2,22,3.0,-0.565
57653.0,0,45.4,23,16.0,1.021
74501.0,1,54.8,17,22.0,2.088
40370.0,1,41.4,25,0.0,-1.586
18461.0,0,57.2,22,0.0,-1.88
75511.0,1,22.7,19,18.0,1.871
40168.0,1,26.5,17,10.0,0.39
26706.0,0,46.6,33,5.0,-0.868
51005.0,0,40.6,33,13.0,0.535
7014.0,0,51.1,21,0.0,-2.636
34548.0,0,37.8,27,7.0,0.003
67787.0,1,29.3,33,6.0,0.328
55558.0,1,35.9,27,16.0,0.924
47825.0,0,22.7,19,1.0,-1.014
36177.0,0,26.7,24,12.0,0.086
20485.0,0,47.7,19,3.0,-0.925
62304.0,1,46.7,23,14.0,0.255
27587.0,0,41.6,18,4.0,-0.895
39032.0,0,20.8,27,3.0,-0.408
24868.0,1,34.4,26,1.0,-0.996
54871.0,1,25.8,31,12.0,0.651
43693.0,0,49.8,13,11.0,0.858
38718.0,0,32.2,15,6.0,-0.235
39639.0,0,27.1,23,5.0,0.038
28104.0,0,38.3,18,0.0,-1.449
47849.0,1,31.6,22,7.0,-0.3
48152.0,0,52.8,23,6.0,-0.05
83756.0,1,30.7,34,28.0,2.621
28485.0,0,24.0,24,1.0,-1.112
60458.0,1,16.5,33,15.0,1.464
59077.0,0,37.7,17,11.0,0.997
45233.0,0,32.4,18,10.0,0.281
63374.0,0,23.7,25,18.0,1.759
54631.0,0,49.9,26,12.0,0.372
43805.0,1,44.7,17,10.0,0.389
57357.0,0,37.7,33,5.0,-0.053
62734.0,1,51.6,25,19.0,1.224
62745.0,1,44.6,23,15.0,1.096
35301.0,0,29.8,22,4.0,-0.626
32632.0,0,27.6,24,0.0,-1.319
46505.0,0,46.2,25,8.0,-0.203
34995.0,0,42.0,22,0.0,-0.8
55282.0,0,39.7,21,8.0,-0.064
35953.0,1,29.5,25,15.0,1.237
48966.0,0,44.1,18,6.0,-0.457
54515.0,1,30.4,29,6.0,-0.043
35457.0,1,37.0,33,7.0,0.058
66786.0,1,52.5,20,16.0,0.848
24914.0,0,31.4,22,0.0,-2.247
39054.0,0,22.3,21,0.0,-0.607
32484.0,0,27.5,20,12.0,0.211
66754.0,0,47.9,27,15.0,1.2
45937.0,0,40.5,17,4.0,-0.492
