purchase,coupon,loyalty,age,months
23137.0,0,-0.821,26.4,24
43051.0,1,0.555,17.5,20
55732.0,0,0.406,29.4,34
25227.0,0,-1.41,31.6,23
10380.0,0,-2.624,44.8,15
35993.0,0,-0.117,45.3,28
39826.0,1,-0.162,27.6,29
65707.0,0,1.218,45.6,28
38027.0,0,0.058,27.6,18
34029.0,1,-0.498,31.0,25
45108.0,1,-1.36,33.5,27
29358.0,0,-0.088,28.9,23
52994.0,0,-0.584,45.4,30
32024.0,1,-1.103,53.4,26
56268.0,1,-0.12,27.6,28
59294.0,0,1.057,41.8,25
49955.0,0,0.093,37.8,15
22419.0,0,-1.049,42.8,14
59352.0,0,0.327,32.2,26
28907.0,0,-1.098,50.5,23
16533.0,0,-1.578,44.6,25
49798.0,0,0.494,43.4,28
46129.0,1,-0.55,58.7,23
63969.0,1,1.114,31.1,25
34454.0,0,0.311,37.5,18
29379.0,0,-0.806,45.1,11
44616.0,1,0.219,48.4,23
72516.0,1,1.296,38.9,37
40809.0,0,-0.189,44.8,25
28273.0,0,-1.061,52.8,23
28423.0,1,-0.661,36.3,25
34015.0,1,-0.813,35.6,18
25983.0,0,-1.181,38.8,24
35186.0,0,-1.292,13.4,25
48272.0,0,0.422,43.9,29
55169.0,0,1.109,43.6,17
50070.0,0,-0.362,58.0,30
60354.0,0,0.787,24.3,13
59943.0,1,0.908,41.2,18
60064.0,0,1.684,42.4,21
45895.0,0,-0.186,45.1,22
30704.0,1,-0.349,26.1,22
49660.0,0,0.421,7.2,23
32335.0,1,0.098,38.5,26
49218.0,0,0.302,40.7,29
60532.0,1,1.297,40.7,27
31789.0,0,-0.429,31.3,22
47135.0,0,0.217,29.7,23
31602.0,0,-0.981,37.0,38
57961.0,1,-0.159,28.6,23
21611.0,0,-0.673,28.6,23
34015.0,1,-0.758,40.7,22
50691.0,0,-0.22,43.6,16
43841.0,0,-0.447,27.0,27
68124.0,0,0.372,19.7,24
41991.0,0,0.804,27.8,22
38689.0,1,-1.492,44.9,22
70052.0,1,1.003,34.8,29
38380.0,0,-2.226,44.9,33
44103.0,0,0.247,44.2,23
52926.0,1,0.71,49.6,20
40528.0,1,-0.651,34.5,25
55615.0,0,-0.229,39.2,19
28163.0,0,-0.782,46.7,21
59537.0,1,0.895,33.7,26
-4792.0,0,-3.172,28.2,23
14000.0,0,-0.971,49.0,21
19090.0,0,-1.937,53.2,25
44597.0,0,0.188,29.4,20
56709.0,1,1.299,43.3,23
69200.0,1,1.192,42.5,20
60702.0,0,0.668,40.3,25
53207.0,1,0.248,34.2,30
31472.0,0,-0.766,29.7,34
66298.0,1,1.218,26.2,24
54387.0,0,0.623,47.8,25
29134.0,0,-0.844,38.0,29
27570.0,0,-1.28,43.8,21
24512.0,0,-0.629,19.9,20
61129.0,0,1.082,47.9,23
70184.0,1,1.251,47.6,27
63142.0,1,1.616,41.0,25
42702.0,0,-0.775,58.7,23
39417.0,0,-0.36,40.2,22
62134.0,0,1.383,39.6,31
52869.0,1,0.22,28.6,33
63817.0,1,0.764,31.6,25
27348.0,0,-1.321,42.8,25
58309.0,1,-0.369,41.2,23
54798.0,0,-0.016,49.7,23
29199.0,1,-0.354,32.1,19
35923.0,1,-0.414,43.0,23
27977.0,0,-1.632,28.8,24
56250.0,0,1.631,36.2,22
65645.0,0,0.149,31.7,28
30443.0,0,-1.453,15.7,26
65001.0,1,1.081,45.8,24
38150.0,0,0.072,28.8,36
28907.0,1,0.724,29.0,29
40517.0,0,-0.184,39.4,27
22078.0,0,-0.773,26.2,23
34725.0,1,-0.747,28.4,25
48022.0,0,0.356,12.1,26
57009.0,1,0.788,37.6,23
83989.0,1,0.504,44.2,26
44251.0,0,0.661,33.3,36
64276.0,1,1.22,48.8,20
58328.0,1,0.306,52.4,20
54535.0,0,1.024,44.6,30
71701.0,0,1.129,34.6,21
54521.0,0,0.317,45.0,25
47052.0,0,-0.05,45.1,32
46017.0,0,-0.407,39.2,25
38861.0,0,-1.174,49.0,26
7145.0,0,-1.526,42.2,9
67448.0,0,1.346,25.8,24
30624.0,0,0.021,35.2,36
41409.0,0,-0.513,38.7,19
72547.0,0,1.614,25.5,24
69113.0,1,1.009,23.3,18
30291.0,1,0.099,38.5,21
53074.0,0,1.046,42.6,17
43929.0,0,-0.148,27.5,28
39058.0,1,0.404,42.8,23
70433.0,1,1.867,28.0,27
58899.0,1,1.107,25.4,22
34060.0,0,-0.224,46.7,21
55991.0,0,0.745,39.1,29
48739.0,1,1.234,19.4,28
37673.0,1,-0.063,21.3,17
41389.0,1,-0.361,38.3,18
52414.0,0,1.934,28.7,25
37915.0,1,-0.234,28.9,21
22526.0,1,-1.255,23.5,34
41490.0,1,0.212,34.8,25
71170.0,1,2.363,60.5,18
56663.0,0,0.71,21.1,22
58761.0,0,1.044,54.0,27
34572.0,0,-2.076,28.6,25
31760.0,0,-0.454,25.4,20
68794.0,0,1.312,46.0,30
43210.0,1,-0.293,35.0,18
59682.0,1,1.432,34.6,25
43078.0,0,0.596,48.7,18
64122.0,1,0.519,57.3,28
67246.0,0,1.806,41.2,10
51324.0,0,-0.376,26.6,31
39255.0,0,-0.339,26.5,29
48556.0,0,0.237,36.2,21
46638.0,0,0.351,47.4,22
13071.0,0,-1.564,41.5,19
72495.0,1,1.363,40.1,23
40568.0,0,0.363,48.5,33
57735.0,0,-0.031,15.2,20
57001.0,1,0.756,46.2,30
36167.0,0,-0.261,38.0,23
61916.0,1,1.344,37.4,29
41402.0,0,0.201,41.5,23
58620.0,0,0.858,34.4,27
27818.0,1,-0.75,26.5,24
44532.0,1,-0.142,17.3,34
51733.0,1,0.508,40.8,29
47052.0,0,-0.811,25.2,27
57031.0,1,-0.526,36.5,23
35992.0,1,0.08,20.3,18
60025.0,1,1.244,37.0,28
68258.0,1,0.892,42.2,17
70381.0,1,1.034,33.6,30
53502.0,1,0.433,41.5,26
48301.0,0,1.031,30.1,32
73567.0,0,1.669,32.6,18
45474.0,0,0.296,39.4,22
46807.0,0,0.562,37.6,26
51769.0,1,0.71,42.4,30
24997.0,0,-1.876,38.9,20
57870.0,1,0.025,47.5,35
60832.0,1,0.542,54.2,22
68744.0,1,0.877,44.2,26
46376.0,0,-0.199,47.5,33
68520.0,1,1.096,41.5,24
40744.0,1,-0.52,27.4,20
31550.0,0,-0.057,46.5,29
52536.0,1,1.801,46.7,23
12751.0,0,-1.234,26.9,17
53100.0,0,0.036,36.3,32
52393.0,0,-0.035,22.5,23
36420.0,0,0.02,41.2,24
42465.0,0,-0.425,52.9,16
70788.0,1,0.755,39.6,29
40198.0,0,-0.966,31.0,17
30700.0,0,-1.219,48.9,19
53869.0,0,0.58,43.3,26
33170.0,0,-1.094,40.0,23
55889.0,1,0.47,46.3,27
39211.0,0,0.115,35.8,24
44681.0,1,-0.594,48.9,17
31918.0,0,-0.255,17.0,21
46768.0,0,-0.011,43.3,16
64142.0,0,0.534,29.8,24
56875.0,0,-0.549,41.7,30
34349.0,0,-0.129,30.1,26
40086.0,0,-1.353,21.7,32
53065.0,1,-0.198,43.1,24
-37.0,0,-1.843,24.5,24
46827.0,0,0.025,13.6,19
49710.0,1,-0.387,35.5,30
77359.0,1,2.157,51.0,33
41044.0,0,1.347,55.6,20
45882.0,1,-0.089,53.2,23
78338.0,1,1.006,18.8,23
46590.0,0,0.34,37.3,27
24342.0,0,-1.093,27.9,28
14869.0,0,-2.371,39.8,29
51768.0,0,1.157,18.7,18
46228.0,0,0.437,44.1,25
7355.0,0,-1.908,39.7,30
53641.0,1,0.68,50.6,22
53121.0,0,0.955,50.0,23
41351.0,1,-0.642,38.8,25
59332.0,1,0.829,21.6,33
30036.0,0,-1.681,43.5,26
63948.0,1,-0.182,31.1,23
56951.0,1,0.071,38.2,27
59563.0,1,0.817,49.6,29
61695.0,1,0.432,18.4,24
34497.0,0,0.255,34.9,12
50365.0,1,0.588,27.8,27
42440.0,0,-0.622,40.0,18
64802.0,1,1.509,42.2,21
37147.0,0,-0.31,41.0,17
62341.0,1,0.823,41.9,25
57903.0,1,0.025,29.6,17
34235.0,0,-0.217,31.7,25
60381.0,1,0.614,36.8,29
41037.0,1,0.474,39.7,24
68353.0,1,1.37,36.6,17
54096.0,1,1.101,28.3,19
32138.0,0,-0.54,34.4,17
56984.0,1,0.528,39.4,19
43867.0,0,0.129,26.2,23
31613.0,0,-0.768,28.3,25
40946.0,0,-1.073,42.6,26
39037.0,0,0.281,60.6,19
47251.0,0,-0.508,39.3,33
31211.0,0,-1.36,26.5,30
50691.0,0,-0.069,53.7,19
35537.0,0,0.246,43.2,15
52356.0,0,0.124,27.4,26
38497.0,0,-1.18,40.6,21
36716.0,1,-0.555,41.8,17
66537.0,1,1.392,48.2,25
31366.0,1,-0.746,28.4,22
38374.0,1,-0.304,48.4,21
72512.0,1,2.326,33.9,19
50211.0,0,0.37,40.6,23
32591.0,0,-0.481,25.5,14
26709.0,0,-1.924,50.2,23
50933.0,0,0.327,40.0,26
40921.0,1,-1.371,28.9,31
42503.0,0,-0.008,42.1,23
29210.0,0,-0.851,45.0,17
31613.0,0,-1.658,47.3,24
80810.0,1,1.666,46.2,28
24003.0,1,-0.093,18.9,26
58007.0,1,0.931,26.8,30
56294.0,0,0.75,36.9,29
31135.0,0,-0.72,39.5,21
46262.0,0,0.098,25.2,29
46678.0,0,-0.348,48.4,27
65254.0,1,0.972,42.3,30
38225.0,0,0.438,19.6,26
38730.0,0,-0.348,25.2,20
89502.0,1,1.665,49.4,31
39429.0,0,0.525,19.2,38
47681.0,0,0.467,58.5,32
44888.0,0,-0.778,54.0,21
24939.0,0,0.412,24.9,18
29600.0,0,-1.46,41.5,29
56881.0,1,0.466,47.9,20
34156.0,0,-0.931,23.4,27
40580.0,0,0.187,18.2,19
35225.0,1,-0.274,52.5,21
59010.0,1,0.232,34.7,31
46968.0,1,0.361,20.0,29
59013.0,1,-0.055,48.1,21
53256.0,0,-0.054,47.9,32
21646.0,0,-1.487,41.4,27
16605.0,0,-1.898,36.2,24
59032.0,0,1.262,27.1,33
53708.0,0,0.574,19.9,23
33724.0,1,-1.479,44.6,33
70382.0,1,1.909,41.8,35
32198.0,0,-0.714,22.0,20
49642.0,1,0.511,27.4,29
60033.0,0,0.425,28.4,27
45574.0,1,0.109,31.9,22
53189.0,1,0.608,35.6,25
38302.0,0,-1.374,51.3,24
29855.0,0,-0.036,37.2,21
47240.0,0,-0.254,47.7,21
43885.0,1,0.088,37.5,22
62984.0,0,-0.274,46.6,29
43872.0,1,-0.642,35.2,24
31780.0,0,-0.731,46.0,33
56707.0,0,0.885,29.2,16
25096.0,0,-0.848,19.2,25
48143.0,0,0.362,47.4,20
45589.0,0,0.35,23.7,17
33233.0,0,-0.098,25.0,26
40103.0,0,0.423,51.8,20
53826.0,1,0.542,33.3,17
44205.0,0,-0.532,37.5,27
50731.0,1,0.336,39.5,25
67188.0,1,1.906,41.9,26
28013.0,0,-1.071,46.9,25
48176.0,0,-0.302,34.1,35
23277.0,0,-0.767,27.1,22
81140.0,1,1.985,46.6,32
34163.0,0,-1.403,35.5,18
52543.0,1,0.007,31.6,22
60051.0,0,0.929,43.2,18
36214.0,0,-0.868,43.9,25
50148.0,1,-0.136,38.9,31
41224.0,0,-0.712,15.5,31
28410.0,0,-1.34,57.9,21
40977.0,1,-0.071,36.2,17
46732.0,1,0.493,22.4,22
27514.0,0,-0.398,42.4,23
51874.0,0,0.163,50.1,30
46198.0,0,0.682,48.7,26
68520.0,1,1.192,40.9,21
27479.0,0,-1.235,41.7,25
55217.0,1,0.611,18.7,19
47445.0,0,-0.621,9.2,24
24568.0,0,-1.884,49.6,18
30575.0,0,-0.778,39.2,30
32736.0,0,0.64,39.0,28
48340.0,0,0.306,21.0,20
40551.0,0,-1.097,53.8,22
51768.0,1,1.604,30.4,30
54039.0,1,0.402,45.1,26
40751.0,1,-0.069,22.4,19
39360.0,1,-0.542,14.8,30
42835.0,0,0.416,39.0,26
28800.0,0,-0.388,42.0,22
55401.0,1,1.132,25.2,28
41172.0,0,0.313,61.6,33
59115.0,0,0.614,31.4,25
35648.0,1,-0.306,50.9,24
18825.0,0,-1.475,48.3,21
66857.0,0,0.526,22.3,28
26355.0,0,-1.007,41.8,21
26031.0,1,-0.106,28.3,12
37854.0,1,-0.014,39.1,25
13105.0,0,-0.779,35.8,17
56105.0,1,0.887,47.2,28
30112.0,0,-1.424,29.7,14
59651.0,1,1.487,42.8,31
42382.0,1,-0.589,44.9,21
62509.0,1,0.96,48.7,17
67475.0,1,1.288,29.1,23
36513.0,0,-0.859,44.5,22
48744.0,1,-0.733,44.9,24
45894.0,0,0.936,48.3,28
43979.0,0,0.186,13.5,29
45679.0,0,0.082,17.8,24
5321.0,1,-1.822,17.2,31
31799.0,0,-1.636,31.6,27
54820.0,0,0.535,24.0,17
58786.0,0,1.428,32.5,23
43017.0,0,-0.706,34.3,21
54979.0,1,-0.861,47.6,19
58687.0,0,0.208,46.2,17
51521.0,1,0.462,31.8,18
49511.0,0,0.56,35.2,24
42749.0,1,-0.438,19.0,28
7478.0,0,-1.935,30.7,22
59101.0,1,1.45,34.7,17
39767.0,1,-0.494,31.6,27
59676.0,1,1.249,56.7,27
21200.0,0,-1.979,11.3,26
36252.0,0,0.369,30.7,22
42185.0,0,-0.497,36.6,26
22574.0,0,-1.079,45.4,25
67255.0,1,0.965,40.5,22
55659.0,0,1.283,19.5,32
32983.0,1,-0.582,26.9,22
52306.0,0,0.643,41.7,23
42077.0,1,-1.068,38.0,19
36655.0,1,-0.614,48.1,21
48225.0,1,-0.244,42.6,16
41108.0,0,-0.345,34.7,23
38833.0,0,0.634,33.3,20
32955.0,0,-1.198,44.1,22
51884.0,1,0.962,29.8,11
62933.0,1,0.96,34.1,28
52534.0,0,-0.216,48.5,28
23324.0,0,-1.176,32.5,27
14279.0,0,-2.36,41.5,20
40867.0,1,-0.063,10.8,17
35264.0,1,-0.711,28.8,32
54103.0,1,0.102,36.9,26
23070.0,0,-1.047,42.3,31
48564.0,0,0.003,35.3,32
40439.0,0,-0.061,37.5,30
43089.0,0,0.011,28.3,21
42113.0,0,0.283,36.1,22
38993.0,0,0.289,44.7,23
56108.0,1,0.962,27.3,23
34367.0,0,-0.776,22.9,23
63342.0,1,0.714,47.0,22
57025.0,1,0.159,55.3,15
38670.0,0,-0.413,51.1,28
39672.0,1,-0.986,30.3,32
82210.0,1,1.446,34.3,21
46533.0,1,0.238,32.7,26
56250.0,1,-0.51,42.6,24
32194.0,1,0.074,45.1,22
54583.0,1,0.007,29.7,24
41348.0,1,-0.515,43.3,25
29828.0,0,-1.363,41.0,16
35473.0,0,0.154,52.0,24
50249.0,1,-0.159,35.6,27
41178.0,0,-0.276,40.6,31
57363.0,1,0.977,19.4,30
21459.0,0,-1.295,32.8,18
20949.0,1,-0.941,43.6,14
34290.0,1,0.162,24.4,12
55719.0,1,0.828,28.8,26
50937.0,0,0.608,36.7,27
56700.0,1,0.723,33.7,13
10379.0,0,-2.171,27.8,22
46977.0,1,0.495,31.5,28
62632.0,1,0.416,42.6,16
64739.0,1,0.68,51.4,25
51377.0,1,-0.675,46.5,30
62203.0,1,0.509,40.3,32
57846.0,1,0.996,51.0,16
69655.0,1,1.592,21.9,21
39161.0,0,0.256,48.8,25
38635.0,0,-1.308,38.2,25
53086.0,0,0.061,36.4,26
48959.0,1,0.644,30.9,19
63880.0,0,0.514,37.2,18
83769.0,1,1.899,41.9,26
43255.0,0,-0.191,30.7,24
36777.0,1,-0.998,27.9,31
50205.0,0,-0.621,41.7,37
46823.0,1,0.657,52.8,21
41600.0,0,-0.784,48.9,23
35119.0,0,-1.021,48.6,18
24387.0,0,-0.818,30.7,29
48181.0,1,1.203,32.5,22
45793.0,0,0.244,33.5,28
49701.0,0,-0.323,56.5,20
63492.0,1,0.849,32.9,16
64844.0,1,0.689,49.3,19
30790.0,0,-0.953,45.7,23
57997.0,0,0.831,28.9,22
47066.0,1,0.251,42.1,33
6804.0,0,-2.027,51.3,18
31061.0,0,-1.161,44.5,20
71434.0,1,0.269,40.3,33
87170.0,1,0.492,48.7,31
36127.0,0,-0.272,23.6,24
25280.0,0,-0.974,32.6,17
45988.0,0,0.258,38.2,23
23260.0,0,-1.795,45.0,25
44709.0,0,0.563,50.2,19
52330.0,1,-0.135,31.6,23
36346.0,0,-0.013,38.3,19
45145.0,1,-0.629,50.0,31
54710.0,1,0.835,49.4,27
14786.0,1,-2.287,31.6,18
38740.0,0,-0.841,28.5,24
61285.0,1,0.588,34.1,27
37439.0,1,-0.678,41.4,23
41935.0,0,1.463,13.5,15
48387.0,0,0.439,51.9,28
34070.0,0,-0.735,35.6,26
65487.0,1,1.117,48.1,23
49432.0,0,-0.067,52.6,24
56716.0,0,0.601,33.6,22
34926.0,0,-0.581,22.9,22
35010.0,0,-0.564,20.7,34
57606.0,0,0.732,54.3,22
36358.0,0,0.132,31.1,27
37865.0,0,-0.714,37.3,20
30413.0,0,-0.834,23.9,26
61134.0,1,0.678,32.4,17
83103.0,1,1.777,40.4,15
36500.0,1,-0.789,42.8,23
68486.0,1,0.712,37.4,25
5154.0,0,-2.831,27.3,25
32642.0,0,-1.328,35.4,20
47563.0,1,0.711,34.8,21
67645.0,1,1.613,49.8,24
48557.0,0,0.107,31.6,18
69496.0,1,0.585,25.1,23
57229.0,0,0.303,41.7,35
49665.0,0,1.043,28.4,20
47413.0,1,-1.023,50.7,26
59079.0,1,0.676,50.8,17
42284.0,0,-0.38,33.8,20
38415.0,0,-0.286,33.6,24
69535.0,0,0.044,44.2,27
55392.0,1,-0.154,21.2,32
31869.0,0,-0.709,48.1,17
45447.0,0,-0.203,50.9,27
38731.0,0,-0.885,40.0,23
72851.0,1,1.513,38.6,19
51955.0,1,0.741,31.3,24
34586.0,0,-0.358,29.1,23
63810.0,1,1.621,41.6,21
61511.0,1,1.321,40.8,27
41710.0,0,0.533,31.9,20
39496.0,0,-0.477,47.9,22
50763.0,1,0.306,34.1,14
53735.0,0,0.617,47.6,23
55739.0,1,1.425,27.9,18
47552.0,1,-0.126,41.1,20
52633.0,0,-0.507,44.1,28
69486.0,1,2.317,47.8,28
53141.0,1,1.423,34.8,28
37650.0,1,0.361,38.3,23
27095.0,0,-0.857,39.1,22
54040.0,1,0.534,49.0,15
55482.0,0,1.157,29.0,18
60667.0,1,0.799,35.7,19
70209.0,1,0.867,20.0,25
54924.0,0,0.095,54.3,25
59962.0,1,1.177,39.8,18
40602.0,1,-0.544,34.5,19
39884.0,0,-0.383,36.7,29
42852.0,0,-0.442,45.6,19
36639.0,1,-0.586,34.6,19
70735.0,1,1.979,40.6,21
9837.0,0,-1.624,23.4,26
52578.0,0,0.284,25.1,35
29361.0,0,-0.925,49.6,13
15996.0,0,-1.181,38.3,20
42506.0,0,0.148,21.6,25
33072.0,0,-1.502,38.8,20
53783.0,1,-0.043,45.6,19
76309.0,1,2.316,53.4,20
51446.0,1,-0.065,30.0,16
46818.0,1,0.497,39.6,22
28187.0,0,-0.798,29.6,22
44183.0,0,0.52,20.8,21
18103.0,0,-1.435,27.8,23
51508.0,0,0.23,37.2,28
34450.0,0,-0.087,32.4,20
72285.0,1,2.187,35.1,18
39051.0,0,-0.053,32.6,30
34945.0,0,-0.329,39.8,26
32866.0,0,-0.527,60.2,20
27083.0,0,-1.163,43.4,28
55901.0,1,0.788,47.9,25
75333.0,1,1.462,57.5,26
49807.0,1,-0.347,23.8,23
53773.0,1,0.726,25.5,31
36705.0,1,-0.332,29.6,30
49917.0,1,0.419,24.7,27
50295.0,1,0.474,48.6,24
32982.0,1,-1.405,25.8,32
30261.0,0,-0.75,31.0,26
30889.0,1,0.946,47.4,31
11450.0,1,-1.879,29.3,27
53388.0,0,0.022,40.4,21
34983.0,0,-0.328,46.1,23
44993.0,0,-0.91,31.2,23
40443.0,1,0.063,49.8,32
58316.0,1,0.319,44.5,29
60197.0,1,0.549,42.1,32
13658.0,0,-2.607,36.4,22
62708.0,0,1.684,28.2,23
51362.0,1,-0.464,57.3,17
59971.0,1,1.049,32.2,31
41005.0,0,-0.111,35.3,24
30871.0,0,-0.57,36.7,19
47302.0,0,-0.055,36.3,22
69173.0,1,3.171,43.6,26
66645.0,0,1.57,30.2,21
34279.0,0,-0.338,37.6,29
48689.0,1,0.235,47.6,20
55208.0,0,1.128,27.2,20
67775.0,0,0.587,37.6,27
48347.0,1,0.091,25.3,29
44166.0,1,-0.181,36.5,21
28277.0,0,-1.068,40.3,11
52676.0,0,0.756,29.5,25
62703.0,1,1.107,56.9,22
76012.0,1,2.234,23.7,26
47744.0,0,-0.54,49.6,30
38841.0,0,0.655,36.3,29
49329.0,0,-0.027,41.1,22
58015.0,0,1.26,28.0,24
52051.0,0,-0.094,44.0,28
44074.0,1,-0.643,42.2,24
7291.0,1,-1.685,21.5,28
48595.0,1,0.718,36.2,32
72826.0,1,0.165,35.6,25
60557.0,1,1.127,46.4,23
35083.0,0,-0.546,25.6,26
76496.0,1,2.596,45.3,30
26324.0,0,-0.704,41.2,22
49983.0,1,0.517,53.2,26
53435.0,1,0.419,24.6,20
70237.0,1,1.107,47.6,25
38496.0,0,-0.161,10.9,24
33819.0,0,-0.913,24.8,31
35964.0,0,-0.984,34.6,25
49127.0,1,0.817,26.2,24
40234.0,0,0.107,45.3,23
50243.0,0,0.346,32.7,20
39937.0,0,-0.813,38.7,26
49405.0,0,0.141,37.4,23
56863.0,1,0.219,44.8,13
55625.0,0,0.617,30.7,24
26644.0,0,-1.462,48.1,21
27591.0,0,-0.767,35.9,24
59796.0,0,1.729,42.2,21
31711.0,1,-0.393,44.0,22
41167.0,0,-0.084,43.0,19
36924.0,1,-0.398,30.0,21
20821.0,0,-1.497,32.3,25
39769.0,0,-1.076,32.0,29
50745.0,0,0.371,40.3,36
47037.0,0,-0.672,39.9,23
73442.0,1,2.027,16.2,22
13609.0,0,-1.498,17.1,20
40217.0,0,-1.942,45.5,20
41389.0,0,-0.392,26.4,26
27354.0,0,-1.21,42.4,23
66535.0,1,1.381,29.9,30
45037.0,1,-0.426,41.7,23
35498.0,0,0.516,40.5,20
19969.0,0,-1.419,27.2,18
50963.0,0,0.661,49.6,28
45434.0,0,0.634,49.7,21
73663.0,1,1.233,43.4,33
47997.0,1,0.213,19.7,30
46457.0,1,0.51,30.4,28
41976.0,0,0.159,42.7,25
53422.0,1,0.917,47.3,18
42711.0,1,-0.421,29.6,38
45614.0,0,0.536,12.1,24
33931.0,0,-0.578,27.6,23
51378.0,0,0.698,44.5,28
51177.0,0,-0.286,29.7,24
42457.0,1,-0.659,52.3,35
31488.0,1,-0.688,34.6,13
79910.0,1,1.461,54.1,18
25322.0,0,-1.568,26.4,24
32731.0,0,-1.493,37.4,24
54118.0,0,0.627,45.5,20
22914.0,0,-1.006,29.0,17
42038.0,0,-0.476,72.4,18
43849.0,1,-0.504,50.2,26
69201.0,1,2.269,33.7,25
24401.0,0,-0.683,42.8,18
28502.0,1,-0.732,34.5,21
37033.0,0,-0.399,35.8,22
51267.0,0,0.222,51.1,28
57017.0,1,0.491,39.8,31
17857.0,0,-1.48,54.8,18
55954.0,0,0.439,37.3,22
75948.0,1,1.946,46.8,19
24002.0,0,-1.794,44.1,22
47814.0,0,0.57,49.8,27
49106.0,1,0.763,34.7,26
51124.0,0,0.149,42.5,29
62848.0,0,-0.202,42.1,19
5043.0,0,-2.361,23.4,21
72596.0,1,1.194,46.2,22
48740.0,0,-0.33,41.1,23
30698.0,1,-0.212,30.0,17
61051.0,1,1.222,44.9,22
22843.0,1,-2.346,47.3,17
43732.0,0,-0.074,33.7,16
64006.0,1,0.59,42.8,19
70074.0,1,0.714,51.9,25
41964.0,1,0.604,41.5,22
86524.0,1,2.034,38.6,30
40310.0,0,0.279,36.2,18
52420.0,1,1.014,28.5,28
60740.0,1,0.768,48.4,24
20994.0,0,-1.485,36.5,20
28868.0,1,-0.771,28.7,25
72834.0,1,2.081,8.8,13
41698.0,0,-0.274,37.7,29
30655.0,0,-0.068,31.2,19
36621.0,0,-1.318,35.6,22
42472.0,0,-0.344,37.9,30
29559.0,0,-1.314,35.5,26
37571.0,1,-0.61,42.0,23
44750.0,1,0.553,47.7,36
35686.0,0,-0.832,33.5,26
42344.0,1,-0.616,40.9,27
54386.0,1,1.337,32.4,18
43955.0,0,0.47,45.8,23
55807.0,1,0.515,35.5,25
53918.0,1,0.994,35.3,17
39834.0,1,-0.552,40.9,26
48400.0,1,-0.391,38.0,26
20326.0,0,-2.059,31.9,19
62586.0,0,0.733,40.3,20
58424.0,0,-0.208,44.8,30
45226.0,1,-0.005,37.2,28
37937.0,0,-1.091,32.2,31
55130.0,1,0.619,49.6,27
54870.0,1,0.626,38.6,29
35804.0,0,0.181,29.4,27
37798.0,0,-1.59,28.7,22
32666.0,0,-0.843,35.8,13
48815.0,1,-0.035,49.3,22
26300.0,1,-0.838,50.0,19
55910.0,1,0.385,44.9,29
55788.0,1,1.005,25.9,22
37089.0,0,-0.756,34.2,24
39950.0,0,-0.182,50.9,27
39115.0,1,-0.686,46.1,19
54966.0,1,1.031,40.4,29
57296.0,1,0.897,46.0,24
78371.0,1,2.662,35.3,26
55633.0,1,0.007,41.6,22
26883.0,0,-0.934,42.9,16
43050.0,0,0.41,30.1,27
57483.0,0,-0.232,48.1,29
37675.0,0,0.191,34.4,22
61714.0,1,1.244,44.7,17
33292.0,0,-0.285,28.4,21
57158.0,1,0.723,52.5,19
27665.0,0,-2.116,60.1,26
61578.0,1,1.059,32.7,21
65414.0,1,0.136,45.1,25
54721.0,0,-0.238,29.0,14
35196.0,0,-0.498,56.9,27
52279.0,1,1.419,25.0,26
52392.0,0,-0.503,34.9,21
62059.0,1,1.272,33.1,30
44057.0,0,-0.503,55.2,20
43381.0,1,0.051,27.8,13
48720.0,1,0.361,41.7,19
63549.0,1,2.031,48.9,23
36745.0,1,0.257,41.1,23
53245.0,1,0.245,33.6,22
48180.0,1,-0.058,41.1,24
32789.0,1,-0.292,33.1,17
42102.0,0,-0.596,44.6,29
69396.0,1,1.819,43.8,35
59428.0,1,1.481,40.3,15
43822.0,1,-0.676,47.3,32
36254.0,0,0.173,33.8,12
23381.0,0,-1.164,35.1,20
52478.0,0,0.954,40.5,23
55428.0,0,0.701,43.5,33
48609.0,1,0.127,33.6,15
39028.0,0,-0.793,43.7,16
55325.0,0,0.78,44.1,18
37914.0,1,0.632,38.6,21
27609.0,0,-0.164,36.5,22
60380.0,1,0.752,33.2,23
34539.0,1,-1.329,50.9,21
34904.0,0,-0.584,30.6,25
27843.0,0,-0.936,54.0,23
43377.0,1,0.129,34.7,13
64086.0,0,1.683,23.2,17
44831.0,1,0.063,44.5,28
64039.0,0,1.151,39.4,34
53002.0,0,-0.018,33.4,19
44413.0,0,-0.393,36.5,20
65608.0,1,1.026,35.6,29
65419.0,1,0.555,44.5,20
61497.0,0,1.431,26.3,17
64217.0,1,0.986,27.8,29
43858.0,0,-0.801,49.8,25
8863.0,0,-2.537,43.1,21
48658.0,0,0.148,35.9,17
52781.0,0,-1.167,52.7,20
33387.0,1,-1.4,32.8,25
19592.0,0,-1.472,58.5,25
30280.0,0,-0.632,30.7,25
44586.0,1,-0.192,40.8,19
41790.0,0,0.013,40.2,21
73113.0,1,2.052,52.6,28
23046.0,1,-1.205,44.1,32
40233.0,1,-0.003,43.0,29
26991.0,0,-1.237,44.4,23
26504.0,0,-0.989,47.6,25
59008.0,1,0.073,48.4,21
42009.0,0,0.425,32.1,21
25279.0,0,-1.28,33.0,13
60211.0,0,1.15,40.5,25
30385.0,0,-0.925,22.3,22
51300.0,1,0.964,21.3,28
46317.0,0,-0.047,41.0,22
59333.0,1,0.911,42.0,28
53551.0,0,0.571,34.3,27
